"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"ICD Chapter"	"ICD Chapter Code"	Deaths	Population	Crude Rate
	"New Hampshire"	"33"	"2015"	"2015"	"Apr., 2015"	"2015/04"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2015"	"2015"	"May, 2015"	"2015/05"	"External causes of morbidity and mortality"	"V01-Y89"	35	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2015"	"2015"	"Jun., 2015"	"2015/06"	"External causes of morbidity and mortality"	"V01-Y89"	39	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2015"	"2015"	"Jul., 2015"	"2015/07"	"External causes of morbidity and mortality"	"V01-Y89"	32	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2015"	"2015"	"Aug., 2015"	"2015/08"	"External causes of morbidity and mortality"	"V01-Y89"	24	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2015"	"2015"	"Sep., 2015"	"2015/09"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2015"	"2015"	"Oct., 2015"	"2015/10"	"External causes of morbidity and mortality"	"V01-Y89"	42	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2015"	"2015"	"Nov., 2015"	"2015/11"	"External causes of morbidity and mortality"	"V01-Y89"	32	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2015"	"2015"	"Dec., 2015"	"2015/12"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Jan., 2016"	"2016/01"	"External causes of morbidity and mortality"	"V01-Y89"	33	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Feb., 2016"	"2016/02"	"External causes of morbidity and mortality"	"V01-Y89"	47	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Mar., 2016"	"2016/03"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Apr., 2016"	"2016/04"	"External causes of morbidity and mortality"	"V01-Y89"	45	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"May, 2016"	"2016/05"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Jun., 2016"	"2016/06"	"External causes of morbidity and mortality"	"V01-Y89"	27	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Jul., 2016"	"2016/07"	"External causes of morbidity and mortality"	"V01-Y89"	42	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Aug., 2016"	"2016/08"	"External causes of morbidity and mortality"	"V01-Y89"	35	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Sep., 2016"	"2016/09"	"External causes of morbidity and mortality"	"V01-Y89"	49	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Oct., 2016"	"2016/10"	"External causes of morbidity and mortality"	"V01-Y89"	42	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Nov., 2016"	"2016/11"	"External causes of morbidity and mortality"	"V01-Y89"	30	Not Applicable	Not Applicable
	"New Hampshire"	"33"	"2016"	"2016"	"Dec., 2016"	"2016/12"	"External causes of morbidity and mortality"	"V01-Y89"	36	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Jan., 1999"	"1999/01"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Feb., 1999"	"1999/02"	"External causes of morbidity and mortality"	"V01-Y89"	41	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Mar., 1999"	"1999/03"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Apr., 1999"	"1999/04"	"External causes of morbidity and mortality"	"V01-Y89"	44	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"May, 1999"	"1999/05"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Jun., 1999"	"1999/06"	"External causes of morbidity and mortality"	"V01-Y89"	57	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Jul., 1999"	"1999/07"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Aug., 1999"	"1999/08"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Sep., 1999"	"1999/09"	"External causes of morbidity and mortality"	"V01-Y89"	38	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Oct., 1999"	"1999/10"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Nov., 1999"	"1999/11"	"External causes of morbidity and mortality"	"V01-Y89"	34	Not Applicable	Not Applicable
	"New Jersey"	"34"	"1999"	"1999"	"Dec., 1999"	"1999/12"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Jan., 2000"	"2000/01"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Feb., 2000"	"2000/02"	"External causes of morbidity and mortality"	"V01-Y89"	55	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Mar., 2000"	"2000/03"	"External causes of morbidity and mortality"	"V01-Y89"	66	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Apr., 2000"	"2000/04"	"External causes of morbidity and mortality"	"V01-Y89"	55	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"May, 2000"	"2000/05"	"External causes of morbidity and mortality"	"V01-Y89"	55	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Jun., 2000"	"2000/06"	"External causes of morbidity and mortality"	"V01-Y89"	79	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Jul., 2000"	"2000/07"	"External causes of morbidity and mortality"	"V01-Y89"	48	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Aug., 2000"	"2000/08"	"External causes of morbidity and mortality"	"V01-Y89"	41	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Sep., 2000"	"2000/09"	"External causes of morbidity and mortality"	"V01-Y89"	44	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Oct., 2000"	"2000/10"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Nov., 2000"	"2000/11"	"External causes of morbidity and mortality"	"V01-Y89"	41	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2000"	"2000"	"Dec., 2000"	"2000/12"	"External causes of morbidity and mortality"	"V01-Y89"	50	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Jan., 2001"	"2001/01"	"External causes of morbidity and mortality"	"V01-Y89"	62	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Feb., 2001"	"2001/02"	"External causes of morbidity and mortality"	"V01-Y89"	35	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Mar., 2001"	"2001/03"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Apr., 2001"	"2001/04"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"May, 2001"	"2001/05"	"External causes of morbidity and mortality"	"V01-Y89"	47	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Jun., 2001"	"2001/06"	"External causes of morbidity and mortality"	"V01-Y89"	74	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Jul., 2001"	"2001/07"	"External causes of morbidity and mortality"	"V01-Y89"	84	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Aug., 2001"	"2001/08"	"External causes of morbidity and mortality"	"V01-Y89"	65	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Sep., 2001"	"2001/09"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Oct., 2001"	"2001/10"	"External causes of morbidity and mortality"	"V01-Y89"	62	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Nov., 2001"	"2001/11"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2001"	"2001"	"Dec., 2001"	"2001/12"	"External causes of morbidity and mortality"	"V01-Y89"	55	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Jan., 2002"	"2002/01"	"External causes of morbidity and mortality"	"V01-Y89"	77	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Feb., 2002"	"2002/02"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Mar., 2002"	"2002/03"	"External causes of morbidity and mortality"	"V01-Y89"	79	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Apr., 2002"	"2002/04"	"External causes of morbidity and mortality"	"V01-Y89"	70	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"May, 2002"	"2002/05"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Jun., 2002"	"2002/06"	"External causes of morbidity and mortality"	"V01-Y89"	77	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Jul., 2002"	"2002/07"	"External causes of morbidity and mortality"	"V01-Y89"	73	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Aug., 2002"	"2002/08"	"External causes of morbidity and mortality"	"V01-Y89"	67	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Sep., 2002"	"2002/09"	"External causes of morbidity and mortality"	"V01-Y89"	62	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Oct., 2002"	"2002/10"	"External causes of morbidity and mortality"	"V01-Y89"	61	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Nov., 2002"	"2002/11"	"External causes of morbidity and mortality"	"V01-Y89"	76	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2002"	"2002"	"Dec., 2002"	"2002/12"	"External causes of morbidity and mortality"	"V01-Y89"	52	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Jan., 2003"	"2003/01"	"External causes of morbidity and mortality"	"V01-Y89"	67	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Feb., 2003"	"2003/02"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Mar., 2003"	"2003/03"	"External causes of morbidity and mortality"	"V01-Y89"	72	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Apr., 2003"	"2003/04"	"External causes of morbidity and mortality"	"V01-Y89"	62	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"May, 2003"	"2003/05"	"External causes of morbidity and mortality"	"V01-Y89"	81	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Jun., 2003"	"2003/06"	"External causes of morbidity and mortality"	"V01-Y89"	74	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Jul., 2003"	"2003/07"	"External causes of morbidity and mortality"	"V01-Y89"	53	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Aug., 2003"	"2003/08"	"External causes of morbidity and mortality"	"V01-Y89"	44	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Sep., 2003"	"2003/09"	"External causes of morbidity and mortality"	"V01-Y89"	55	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Oct., 2003"	"2003/10"	"External causes of morbidity and mortality"	"V01-Y89"	51	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Nov., 2003"	"2003/11"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2003"	"2003"	"Dec., 2003"	"2003/12"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Jan., 2004"	"2004/01"	"External causes of morbidity and mortality"	"V01-Y89"	57	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Feb., 2004"	"2004/02"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Mar., 2004"	"2004/03"	"External causes of morbidity and mortality"	"V01-Y89"	65	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Apr., 2004"	"2004/04"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"May, 2004"	"2004/05"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Jun., 2004"	"2004/06"	"External causes of morbidity and mortality"	"V01-Y89"	49	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Jul., 2004"	"2004/07"	"External causes of morbidity and mortality"	"V01-Y89"	46	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Aug., 2004"	"2004/08"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Sep., 2004"	"2004/09"	"External causes of morbidity and mortality"	"V01-Y89"	53	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Oct., 2004"	"2004/10"	"External causes of morbidity and mortality"	"V01-Y89"	40	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Nov., 2004"	"2004/11"	"External causes of morbidity and mortality"	"V01-Y89"	23	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2004"	"2004"	"Dec., 2004"	"2004/12"	"External causes of morbidity and mortality"	"V01-Y89"	35	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Jan., 2005"	"2005/01"	"External causes of morbidity and mortality"	"V01-Y89"	72	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Feb., 2005"	"2005/02"	"External causes of morbidity and mortality"	"V01-Y89"	63	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Mar., 2005"	"2005/03"	"External causes of morbidity and mortality"	"V01-Y89"	68	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Apr., 2005"	"2005/04"	"External causes of morbidity and mortality"	"V01-Y89"	67	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"May, 2005"	"2005/05"	"External causes of morbidity and mortality"	"V01-Y89"	70	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Jun., 2005"	"2005/06"	"External causes of morbidity and mortality"	"V01-Y89"	74	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Jul., 2005"	"2005/07"	"External causes of morbidity and mortality"	"V01-Y89"	89	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Aug., 2005"	"2005/08"	"External causes of morbidity and mortality"	"V01-Y89"	64	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Sep., 2005"	"2005/09"	"External causes of morbidity and mortality"	"V01-Y89"	59	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Oct., 2005"	"2005/10"	"External causes of morbidity and mortality"	"V01-Y89"	58	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Nov., 2005"	"2005/11"	"External causes of morbidity and mortality"	"V01-Y89"	62	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2005"	"2005"	"Dec., 2005"	"2005/12"	"External causes of morbidity and mortality"	"V01-Y89"	74	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Jan., 2006"	"2006/01"	"External causes of morbidity and mortality"	"V01-Y89"	89	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Feb., 2006"	"2006/02"	"External causes of morbidity and mortality"	"V01-Y89"	62	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Mar., 2006"	"2006/03"	"External causes of morbidity and mortality"	"V01-Y89"	71	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Apr., 2006"	"2006/04"	"External causes of morbidity and mortality"	"V01-Y89"	81	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"May, 2006"	"2006/05"	"External causes of morbidity and mortality"	"V01-Y89"	71	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Jun., 2006"	"2006/06"	"External causes of morbidity and mortality"	"V01-Y89"	69	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Jul., 2006"	"2006/07"	"External causes of morbidity and mortality"	"V01-Y89"	81	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Aug., 2006"	"2006/08"	"External causes of morbidity and mortality"	"V01-Y89"	88	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Sep., 2006"	"2006/09"	"External causes of morbidity and mortality"	"V01-Y89"	78	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Oct., 2006"	"2006/10"	"External causes of morbidity and mortality"	"V01-Y89"	70	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Nov., 2006"	"2006/11"	"External causes of morbidity and mortality"	"V01-Y89"	49	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2006"	"2006"	"Dec., 2006"	"2006/12"	"External causes of morbidity and mortality"	"V01-Y89"	38	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Jan., 2007"	"2007/01"	"External causes of morbidity and mortality"	"V01-Y89"	74	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Feb., 2007"	"2007/02"	"External causes of morbidity and mortality"	"V01-Y89"	58	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Mar., 2007"	"2007/03"	"External causes of morbidity and mortality"	"V01-Y89"	90	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Apr., 2007"	"2007/04"	"External causes of morbidity and mortality"	"V01-Y89"	77	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"May, 2007"	"2007/05"	"External causes of morbidity and mortality"	"V01-Y89"	75	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Jun., 2007"	"2007/06"	"External causes of morbidity and mortality"	"V01-Y89"	88	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Jul., 2007"	"2007/07"	"External causes of morbidity and mortality"	"V01-Y89"	77	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Aug., 2007"	"2007/08"	"External causes of morbidity and mortality"	"V01-Y89"	61	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Sep., 2007"	"2007/09"	"External causes of morbidity and mortality"	"V01-Y89"	41	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Oct., 2007"	"2007/10"	"External causes of morbidity and mortality"	"V01-Y89"	29	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Nov., 2007"	"2007/11"	"External causes of morbidity and mortality"	"V01-Y89"	18	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2007"	"2007"	"Dec., 2007"	"2007/12"	"External causes of morbidity and mortality"	"V01-Y89"	38	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Jan., 2008"	"2008/01"	"External causes of morbidity and mortality"	"V01-Y89"	58	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Feb., 2008"	"2008/02"	"External causes of morbidity and mortality"	"V01-Y89"	66	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Mar., 2008"	"2008/03"	"External causes of morbidity and mortality"	"V01-Y89"	55	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Apr., 2008"	"2008/04"	"External causes of morbidity and mortality"	"V01-Y89"	72	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"May, 2008"	"2008/05"	"External causes of morbidity and mortality"	"V01-Y89"	71	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Jun., 2008"	"2008/06"	"External causes of morbidity and mortality"	"V01-Y89"	54	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Jul., 2008"	"2008/07"	"External causes of morbidity and mortality"	"V01-Y89"	60	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Aug., 2008"	"2008/08"	"External causes of morbidity and mortality"	"V01-Y89"	43	Not Applicable	Not Applicable
	"New Jersey"	"34"	"2008"	"2008"	"Sep., 2008"	"2008/09"	"External causes of morbidity and mortality"	"V01-Y89"	55	Not Applicable	Not Applicable
