	"Multiple Cause of death"	"Multiple Cause of death Code"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Heroin"	"T40.1"	"New York"	"36"	"New York County, NY"	"36061"	"2016"	"2016"	"Aug., 2016"	"2016/08"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"New York County, NY"	"36061"	"2016"	"2016"	"Dec., 2016"	"2016/12"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Queens County, NY"	"36081"	"2013"	"2013"	"Aug., 2013"	"2013/08"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Queens County, NY"	"36081"	"2014"	"2014"	"Mar., 2014"	"2014/03"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Queens County, NY"	"36081"	"2016"	"2016"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Queens County, NY"	"36081"	"2016"	"2016"	"Oct., 2016"	"2016/10"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"Jan., 2011"	"2011/01"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2011"	"2011"	"May, 2011"	"2011/05"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2012"	"2012"	"Aug., 2012"	"2012/08"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2013"	"2013"	"Apr., 2013"	"2013/04"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2013"	"2013"	"Jun., 2013"	"2013/06"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2013"	"2013"	"Sep., 2013"	"2013/09"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2013"	"2013"	"Dec., 2013"	"2013/12"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2014"	"2014"	"Feb., 2014"	"2014/02"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2014"	"2014"	"Mar., 2014"	"2014/03"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2014"	"2014"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2014"	"2014"	"Jun., 2014"	"2014/06"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2014"	"2014"	"Sep., 2014"	"2014/09"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Feb., 2015"	"2015/02"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Mar., 2015"	"2015/03"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Apr., 2015"	"2015/04"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Jun., 2015"	"2015/06"	10	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Jul., 2015"	"2015/07"	15	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Aug., 2015"	"2015/08"	18	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Sep., 2015"	"2015/09"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Nov., 2015"	"2015/11"	20	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2015"	"2015"	"Dec., 2015"	"2015/12"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Jan., 2016"	"2016/01"	16	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Apr., 2016"	"2016/04"	13	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Jul., 2016"	"2016/07"	11	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Aug., 2016"	"2016/08"	14	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Oct., 2016"	"2016/10"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Nov., 2016"	"2016/11"	12	Not Applicable	Not Applicable
	"Heroin"	"T40.1"	"New York"	"36"	"Suffolk County, NY"	"36103"	"2016"	"2016"	"Dec., 2016"	"2016/12"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"1999"	"1999"	"Nov., 1999"	"1999/11"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2001"	"2001"	"Apr., 2001"	"2001/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2001"	"2001"	"Jul., 2001"	"2001/07"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2002"	"2002"	"Apr., 2002"	"2002/04"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2002"	"2002"	"Dec., 2002"	"2002/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2003"	"2003"	"Mar., 2003"	"2003/03"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2003"	"2003"	"Apr., 2003"	"2003/04"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Jan., 2005"	"2005/01"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Mar., 2005"	"2005/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Jul., 2005"	"2005/07"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Oct., 2005"	"2005/10"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2005"	"2005"	"Nov., 2005"	"2005/11"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Feb., 2006"	"2006/02"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Mar., 2006"	"2006/03"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Apr., 2006"	"2006/04"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"May, 2006"	"2006/05"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Jun., 2006"	"2006/06"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Aug., 2006"	"2006/08"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Oct., 2006"	"2006/10"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2006"	"2006"	"Nov., 2006"	"2006/11"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Jan., 2007"	"2007/01"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Feb., 2007"	"2007/02"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Mar., 2007"	"2007/03"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"May, 2007"	"2007/05"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Jun., 2007"	"2007/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Jul., 2007"	"2007/07"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Aug., 2007"	"2007/08"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Sep., 2007"	"2007/09"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Oct., 2007"	"2007/10"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2007"	"2007"	"Dec., 2007"	"2007/12"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Jan., 2008"	"2008/01"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Feb., 2008"	"2008/02"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Jun., 2008"	"2008/06"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Jul., 2008"	"2008/07"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Aug., 2008"	"2008/08"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Oct., 2008"	"2008/10"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Nov., 2008"	"2008/11"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2008"	"2008"	"Dec., 2008"	"2008/12"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Jan., 2009"	"2009/01"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Feb., 2009"	"2009/02"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Mar., 2009"	"2009/03"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Apr., 2009"	"2009/04"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"May, 2009"	"2009/05"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Jun., 2009"	"2009/06"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Jul., 2009"	"2009/07"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Aug., 2009"	"2009/08"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Sep., 2009"	"2009/09"	25	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Oct., 2009"	"2009/10"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Nov., 2009"	"2009/11"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2009"	"2009"	"Dec., 2009"	"2009/12"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Jan., 2010"	"2010/01"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Feb., 2010"	"2010/02"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Mar., 2010"	"2010/03"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Apr., 2010"	"2010/04"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"May, 2010"	"2010/05"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Jun., 2010"	"2010/06"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Jul., 2010"	"2010/07"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Aug., 2010"	"2010/08"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Sep., 2010"	"2010/09"	24	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Oct., 2010"	"2010/10"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Nov., 2010"	"2010/11"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2010"	"2010"	"Dec., 2010"	"2010/12"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Jan., 2011"	"2011/01"	23	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Feb., 2011"	"2011/02"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Mar., 2011"	"2011/03"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Apr., 2011"	"2011/04"	27	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"May, 2011"	"2011/05"	29	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Jun., 2011"	"2011/06"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Jul., 2011"	"2011/07"	24	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Sep., 2011"	"2011/09"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Oct., 2011"	"2011/10"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Nov., 2011"	"2011/11"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2011"	"2011"	"Dec., 2011"	"2011/12"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Jan., 2012"	"2012/01"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Feb., 2012"	"2012/02"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Mar., 2012"	"2012/03"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Apr., 2012"	"2012/04"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"May, 2012"	"2012/05"	28	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Jun., 2012"	"2012/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Jul., 2012"	"2012/07"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Aug., 2012"	"2012/08"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Sep., 2012"	"2012/09"	20	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Oct., 2012"	"2012/10"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Nov., 2012"	"2012/11"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2012"	"2012"	"Dec., 2012"	"2012/12"	24	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Jan., 2013"	"2013/01"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Feb., 2013"	"2013/02"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Apr., 2013"	"2013/04"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"May, 2013"	"2013/05"	21	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Jun., 2013"	"2013/06"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Jul., 2013"	"2013/07"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Aug., 2013"	"2013/08"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Sep., 2013"	"2013/09"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2013"	"2013"	"Dec., 2013"	"2013/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Jan., 2014"	"2014/01"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Feb., 2014"	"2014/02"	20	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Mar., 2014"	"2014/03"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Apr., 2014"	"2014/04"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"May, 2014"	"2014/05"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Jul., 2014"	"2014/07"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Aug., 2014"	"2014/08"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Sep., 2014"	"2014/09"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Oct., 2014"	"2014/10"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2014"	"2014"	"Nov., 2014"	"2014/11"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Jan., 2015"	"2015/01"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Feb., 2015"	"2015/02"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Mar., 2015"	"2015/03"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Apr., 2015"	"2015/04"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"May, 2015"	"2015/05"	16	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Jun., 2015"	"2015/06"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Aug., 2015"	"2015/08"	22	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Sep., 2015"	"2015/09"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Oct., 2015"	"2015/10"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Nov., 2015"	"2015/11"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2015"	"2015"	"Dec., 2015"	"2015/12"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Jan., 2016"	"2016/01"	17	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Feb., 2016"	"2016/02"	19	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Mar., 2016"	"2016/03"	15	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Apr., 2016"	"2016/04"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"May, 2016"	"2016/05"	12	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Jun., 2016"	"2016/06"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Jul., 2016"	"2016/07"	13	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Aug., 2016"	"2016/08"	18	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Sep., 2016"	"2016/09"	10	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Oct., 2016"	"2016/10"	14	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"Nevada"	"32"	"Clark County, NV"	"32003"	"2016"	"2016"	"Dec., 2016"	"2016/12"	11	Not Applicable	Not Applicable
	"Other opioids"	"T40.2"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2002"	"2002"	"May, 2002"	"2002/05"	12	Not Applicable	Not Applicable
